Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume
2020-01-09,8054.72,8055.96,7750.0,7817.76,64239.51983,2020-01-09 23:59:59.999000064,507258250.4748797,478800,31645.759221,249899679.33440104
2020-01-10,7817.74,8199.0,7672.0,8197.02,82406.777448,2020-01-10 23:59:59.999000064,652774220.3884369,606101,42361.755307,335845385.67483306
2020-01-11,8198.86,8286.34,8003.16,8020.01,54810.032667,2020-01-11 23:59:59.999000064,445034349.5647021,469131,27916.124974,226716001.44288608
2020-01-12,8020.01,8197.0,7960.0,8184.98,38131.494336,2020-01-12 23:59:59.999000064,309351920.45885,350662,19718.541096,159972663.9929187
2020-01-13,8184.97,8196.0,8055.89,8110.34,31159.755683,2020-01-13 23:59:59.999000064,252656965.35815012,289144,15215.226501,123407351.91807935
2020-01-14,8110.34,8880.0,8105.54,8810.01,120399.126742,2020-01-14 23:59:59.999000064,1032735180.8658738,915328,62492.096676,536081638.0541857
2020-01-15,8814.64,8916.48,8564.0,8821.41,84816.297606,2020-01-15 23:59:59.999000064,743712237.2790816,764048,42493.551026,372770745.1792992
2020-01-16,8820.01,8859.81,8586.0,8720.01,51991.074284,2020-01-16 23:59:59.999000064,451752380.28108114,543064,25996.30135,225914888.37777236
2020-01-17,8720.15,9041.65,8672.44,8913.28,70897.737377,2020-01-17 23:59:59.999000064,629568740.707009,676403,36139.808845,320997160.95891666
2020-01-18,8913.27,8988.88,8806.38,8915.96,38294.746545,2020-01-18 23:59:59.999000064,340852837.9160803,458182,19421.295313,172895403.23974317
2020-01-19,8915.09,9198.98,8466.0,8701.7,70676.889259,2020-01-19 23:59:59.999000064,623950864.2762928,615665,33655.943241,297282818.0931591
2020-01-20,8701.72,8746.99,8521.28,8642.35,38896.639746,2020-01-20 23:59:59.999000064,336447837.0018059,385006,19453.863782,168293007.48754647
2020-01-21,8642.35,8789.0,8488.0,8736.03,36494.687659,2020-01-21 23:59:59.999000064,316056704.984738,365621,18731.871637,162303157.94279355
